记录间隔: 60000
1, 4176
2, 4178
3, 4162
4, 4128
5, 4152
6, 4132
7, 4144
8, 4134
9, 4130
10, 4122
11, 4118
12, 4114
13, 4108
14, 4102
15, 4098
16, 4066
17, 4096
18, 4096
19, 4068
20, 4066
21, 4082
22, 4066
23, 4078
24, 4076
25, 4074
26, 4074
27, 4050
28, 4066
29, 4066
30, 4066
31, 4034
32, 4044
33, 4060
34, 4050
35, 4056
36, 4056
37, 4024
38, 4054
39, 4052
40, 4052
41, 4044
42, 4052
43, 4038
44, 4042
45, 4010
46, 4026
47, 4010
48, 4038
49, 4002
50, 4032
51, 4024
52, 4028
53, 4024
54, 4024
55, 4020
56, 4018
57, 4018
58, 4010
59, 3980
60, 3988
61, 4004
62, 3986
63, 4002
64, 3996
65, 3968
66, 3992
67, 3968
68, 3954
69, 3960
70, 3976
71, 3942
72, 3974
73, 3968
74, 3948
75, 3934
76, 3960
77, 3932
78, 3950
79, 3954
80, 3952
81, 3948
82, 3928
83, 3910
84, 3932
85, 3940
86, 3936
87, 3910
88, 3920
89, 3932
90, 3904
91, 3928
92, 3926
93, 3892
94, 3920
95, 3922
96, 3918
97, 3918
98, 3884
99, 3882
100, 3910
101, 3910
102, 3904
103, 3906
104, 3904
105, 3904
106, 3904
107, 3902
108, 3868
109, 3902
110, 3900
111, 3868
112, 3900
113, 3896
114, 3896
115, 3894
116, 3868
117, 3886
118, 3886
119, 3876
120, 3882
121, 3882
122, 3880
123, 3878
124, 3876
125, 3864
126, 3874
127, 3852
128, 3872
129, 3868
130, 3864
131, 3862
132, 3862
133, 3860
134, 3856
135, 3838
136, 3854
137, 3854
138, 3852
139, 3820
140, 3850
141, 3840
142, 3840
143, 3804
144, 3836
145, 3832
146, 3830
147, 3798
148, 3806
149, 3812
150, 3818
151, 3816
152, 3812
153, 3806
154, 3798
155, 3774
156, 3802
157, 3766
158, 3794
159, 3766
160, 3784
161, 3780
162, 3776
163, 3744
164, 3736
165, 3762
166, 3742
167, 3754
168, 3748
169, 3722
170, 3726
171, 3732
172, 3726
173, 3724
174, 3720
175, 3712
176, 3706
177, 3704
178, 3700
179, 3686
180, 3688
181, 3684
182, 3678
183, 3676
184, 3670
185, 3648
186, 3658
187, 3656
188, 3652
189, 3648
190, 3642
191, 3640
192, 3606
193, 3610
194, 3626
195, 3622
196, 3616
197, 3588
198, 3598
199, 3604
200, 3596
201, 3596
202, 3586
203, 3570
204, 3576
205, 3564
206, 3578
207, 3576
208, 3572
209, 3554
210, 3564
211, 3558
212, 3548
213, 3536
214, 3526
215, 3546
216, 3536
217, 3506
218, 3520
219, 3506
220, 3464
221, 3476
222, 3458
223, 3442
224, 3422
225, 3400
226, 3374
227, 3344
228, 3280
229, 3260
230, 3228
231, 3148
232, 3110
233, 2982
234, 2862
