记录间隔: 60000
1, 4206
2, 4204
3, 4196
4, 4188
5, 4180
6, 4174
7, 4170
8, 4148
9, 4144
10, 4144
11, 4134
12, 4124
13, 4118
14, 4126
15, 4098
16, 4120
17, 4116
18, 4086
19, 4102
20, 4098
21, 4088
22, 4090
23, 4086
24, 4078
25, 4076
26, 4072
27, 4070
28, 4060
29, 4054
30, 4066
31, 4040
32, 4062
33, 4052
34, 4038
35, 4052
36, 4028
37, 4042
38, 4024
39, 4044
40, 4040
41, 4038
42, 4020
43, 4028
44, 4020
45, 4016
46, 4020
47, 4016
48, 3998
49, 4012
50, 4010
51, 4002
52, 4000
53, 3978
54, 3994
55, 3988
56, 3982
57, 3982
58, 3976
59, 3972
60, 3962
61, 3966
62, 3940
63, 3962
64, 3958
65, 3930
66, 3934
67, 3930
68, 3946
69, 3944
70, 3942
71, 3940
72, 3938
73, 3938
74, 3930
75, 3922
76, 3930
77, 3904
78, 3904
79, 3922
80, 3916
81, 3914
82, 3908
83, 3912
84, 3912
85, 3880
86, 3894
87, 3904
88, 3902
89, 3884
90, 3896
91, 3866
92, 3888
93, 3886
94, 3868
95, 3878
96, 3872
97, 3874
98, 3852
99, 3866
100, 3846
101, 3836
102, 3856
103, 3850
104, 3854
105, 3852
106, 3838
107, 3824
108, 3840
109, 3836
110, 3834
111, 3834
112, 3830
113, 3824
114, 3822
115, 3816
116, 3798
117, 3798
118, 3802
119, 3808
120, 3808
121, 3804
122, 3784
123, 3788
124, 3792
125, 3768
126, 3788
127, 3784
128, 3780
129, 3762
130, 3774
131, 3768
132, 3766
133, 3764
134, 3744
135, 3758
136, 3756
137, 3734
138, 3754
139, 3754
140, 3748
141, 3746
142, 3720
143, 3736
144, 3720
145, 3736
146, 3718
147, 3730
148, 3722
149, 3728
150, 3718
151, 3726
152, 3710
153, 3720
154, 3710
155, 3704
156, 3714
157, 3710
158, 3694
159, 3704
160, 3708
161, 3686
162, 3692
163, 3694
164, 3702
165, 3702
166, 3702
167, 3678
168, 3700
169, 3698
170, 3696
171, 3694
172, 3692
173, 3664
174, 3688
175, 3686
176, 3678
177, 3682
178, 3682
179, 3680
180, 3680
181, 3676
182, 3676
183, 3660
184, 3674
185, 3674
186, 3672
187, 3670
188, 3652
189, 3650
190, 3664
191, 3648
192, 3648
193, 3658
194, 3638
195, 3656
196, 3656
197, 3656
198, 3652
199, 3652
200, 3652
201, 3652
202, 3652
203, 3650
204, 3644
205, 3630
206, 3616
207, 3640
208, 3644
209, 3630
210, 3642
211, 3634
212, 3638
213, 3636
214, 3618
215, 3628
216, 3624
217, 3616
218, 3620
219, 3620
220, 3612
221, 3612
222, 3594
223, 3610
224, 3596
225, 3606
226, 3596
227, 3604
228, 3600
229, 3586
230, 3590
231, 3598
232, 3598
233, 3596
234, 3594
235, 3568
236, 3588
237, 3558
238, 3584
239, 3582
240, 3568
241, 3576
242, 3550
243, 3562
244, 3570
245, 3570
246, 3566
247, 3564
248, 3560
249, 3548
250, 3554
251, 3552
252, 3542
253, 3536
254, 3546
255, 3532
256, 3544
257, 3540
258, 3540
259, 3536
260, 3518
261, 3514
262, 3526
263, 3512
264, 3522
265, 3498
266, 3520
267, 3498
268, 3512
269, 3506
270, 3504
271, 3500
272, 3498
273, 3478
274, 3474
275, 3488
276, 3486
277, 3474
278, 3462
279, 3472
280, 3470
281, 3464
282, 3440
283, 3452
284, 3448
285, 3444
286, 3442
287, 3434
288, 3396
289, 3418
290, 3408
291, 3396
292, 3388
293, 3334
294, 3348
295, 3330
296, 3306
297, 3262
298, 3240
299, 3224
300, 3160
301, 3116
302, 3098
303, 3006
